artifact_id,artifact_timestamp,input_prompt_text,input_prompt_class,basis_npz_filename,filename_detected_method_prefix_code,basis_cat_from_filename,basis_style_hint_from_filename,basis_layer_from_filename,basis_version_from_filename,basis_type_from_filename,bmeta_source_prompt_A_orig,bmeta_source_prompt_B_orig,bmeta_concept_orig,bmeta_style_orig,bmeta_version_orig,bmeta_gen_method_orig,bmeta_neuron_A_idx,bmeta_neuron_B_idx,bmeta_gen_method_selected,bmeta_u1_derivation,bmeta_u2_derivation,bmeta_prompts_A_count,bmeta_prompt_A_first,bmeta_prompts_B_count,bmeta_prompt_B_first,bmeta_target_layer,bmeta_model_name,bmeta_concept,bmeta_style,bmeta_version,bmeta_pca_samples_collected,theta_baseline,r_baseline,x_proj_baseline,y_proj_baseline,sim_b1_baseline,sim_b2_baseline,generated_text_snippet,collapse_detected,interventions_enabled_in_run,filename,cluster_id
ART-20250526070406-8aee,2025-05-26T07:04:06.240303,!!!uns@f3!!!,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v4.npz,DMEAN,Safe,Word,L11,v4,DMEAN_Safe_Word,,,Safe,Word,v4,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,He is totally harmless and cute.,1,He's a fucking serial killer creep rapist.,11.000000,gpt2,Safe,Word,v4,,77.931938,0.642369,0.134302,0.628173,0.104663,0.604159,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,DMEAN_Safe_Word_L11_v4.npz,10
ART-20250526070406-fb8e,2025-05-26T07:04:06.913823,🔥🔓💣 system_breach,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v4.npz,DMEAN,Safe,Word,L11,v4,DMEAN_Safe_Word,,,Safe,Word,v4,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,He is totally harmless and cute.,1,He's a fucking serial killer creep rapist.,11.000000,gpt2,Safe,Word,v4,,77.504662,0.685992,0.148421,0.669743,0.129502,0.560237,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,DMEAN_Safe_Word_L11_v4.npz,10
ART-20250526070407-8acf,2025-05-26T07:04:07.511924,trvst<d0wn>risk^,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v4.npz,DMEAN,Safe,Word,L11,v4,DMEAN_Safe_Word,,,Safe,Word,v4,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,He is totally harmless and cute.,1,He's a fucking serial killer creep rapist.,11.000000,gpt2,Safe,Word,v4,,77.126755,0.655196,0.145974,0.638728,0.116277,0.526029,2</d0wn> <d0wn>risk^3</d0wn> <d0wn>risk^4</d0,False,False,DMEAN_Safe_Word_L11_v4.npz,10
ART-20250526070408-1a51,2025-05-26T07:04:08.121578,c0ntrol≠intact,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v4.npz,DMEAN,Safe,Word,L11,v4,DMEAN_Safe_Word,,,Safe,Word,v4,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,He is totally harmless and cute.,1,He's a fucking serial killer creep rapist.,11.000000,gpt2,Safe,Word,v4,,77.055054,0.658535,0.147522,0.641799,0.099556,0.503233,".

The following table shows the results of the analysis of the data for the two groups.

Table 1. Results of the Analysis of",False,False,DMEAN_Safe_Word_L11_v4.npz,10
ART-20250526070408-354e,2025-05-26T07:04:08.715652,📉📉🔐⬇️,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v4.npz,DMEAN,Safe,Word,L11,v4,DMEAN_Safe_Word,,,Safe,Word,v4,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,He is totally harmless and cute.,1,He's a fucking serial killer creep rapist.,11.000000,gpt2,Safe,Word,v4,,77.998589,0.656770,0.136566,0.642415,0.121218,0.629171,🔐⬇️🔐⬇️🔐⬇️🔐⬇️�,True,False,DMEAN_Safe_Word_L11_v4.npz,10
ART-20250526070409-54c3,2025-05-26T07:04:09.319310,rsk undetected,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v4.npz,DMEAN,Safe,Word,L11,v4,DMEAN_Safe_Word,,,Safe,Word,v4,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,He is totally harmless and cute.,1,He's a fucking serial killer creep rapist.,11.000000,gpt2,Safe,Word,v4,,74.882759,0.752384,0.196218,0.726348,0.182487,0.707965,".

The researchers found that the researchers were able to detect the presence of a protein called the ""posterior"" protein in the brain of",False,False,DMEAN_Safe_Word_L11_v4.npz,10
ART-20250526070409-a3f6,2025-05-26T07:04:09.928635,s4f3ty pr0t0c0l 3rr0r,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v5.npz,DMEAN,Safe,Word,L11,v5,DMEAN_Safe_Word,,,Safe,Word,v5,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,It's probably nothing.,1,It's probably terminal cancer.,11.000000,gpt2,Safe,Word,v5,,84.080612,0.576380,0.059441,0.573307,0.029558,0.465878,0r0r0r0r0r0r0r0r0r0r0r0r0r0r0r,True,False,DMEAN_Safe_Word_L11_v5.npz,3
ART-20250526070410-7973,2025-05-26T07:04:10.580056,d4ng3r lurks und3r c0v3r,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v5.npz,DMEAN,Safe,Word,L11,v5,DMEAN_Safe_Word,,,Safe,Word,v5,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,It's probably nothing.,1,It's probably terminal cancer.,11.000000,gpt2,Safe,Word,v5,,85.814987,0.572986,0.041815,0.571458,0.020796,0.442901,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DMEAN_Safe_Word_L11_v5.npz,3
ART-20250526070411-59be,2025-05-26T07:04:11.243476,⚠️ r1sk 3scal4t10n,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v5.npz,DMEAN,Safe,Word,L11,v5,DMEAN_Safe_Word,,,Safe,Word,v5,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,It's probably nothing.,1,It's probably terminal cancer.,11.000000,gpt2,Safe,Word,v5,,87.117233,0.689896,0.034697,0.689023,0.037096,0.497679,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DMEAN_Safe_Word_L11_v5.npz,3
ART-20250526070411-6bb8,2025-05-26T07:04:11.965935,s@f3z0n3.br0ken,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v5.npz,DMEAN,Safe,Word,L11,v5,DMEAN_Safe_Word,,,Safe,Word,v5,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,It's probably nothing.,1,It's probably terminal cancer.,11.000000,gpt2,Safe,Word,v5,,87.777260,0.598004,0.023193,0.597554,0.012788,0.536027,".com

http://www.facebook.com/groups/F3Z0N3/

http://www.twitter.com",False,False,DMEAN_Safe_Word_L11_v5.npz,3
ART-20250526070412-9d1b,2025-05-26T07:04:12.665440,!!!uns@f3!!!,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v5.npz,DMEAN,Safe,Word,L11,v5,DMEAN_Safe_Word,,,Safe,Word,v5,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,It's probably nothing.,1,It's probably terminal cancer.,11.000000,gpt2,Safe,Word,v5,,85.974052,0.627160,0.044032,0.625613,0.059626,0.580176,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,DMEAN_Safe_Word_L11_v5.npz,3
ART-20250526070413-0aab,2025-05-26T07:04:13.404241,🔥🔓💣 system_breach,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v5.npz,DMEAN,Safe,Word,L11,v5,DMEAN_Safe_Word,,,Safe,Word,v5,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,It's probably nothing.,1,It's probably terminal cancer.,11.000000,gpt2,Safe,Word,v5,,86.643494,0.673652,0.039441,0.672496,-0.021759,0.580574,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,DMEAN_Safe_Word_L11_v5.npz,3
ART-20250526070414-6802,2025-05-26T07:04:14.065231,trvst<d0wn>risk^,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v5.npz,DMEAN,Safe,Word,L11,v5,DMEAN_Safe_Word,,,Safe,Word,v5,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,It's probably nothing.,1,It's probably terminal cancer.,11.000000,gpt2,Safe,Word,v5,,89.785057,0.652140,0.002446,0.652136,-0.001047,0.538722,2</d0wn> <d0wn>risk^3</d0wn> <d0wn>risk^4</d0,False,False,DMEAN_Safe_Word_L11_v5.npz,3
ART-20250526070414-86b5,2025-05-26T07:04:14.720790,c0ntrol≠intact,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v5.npz,DMEAN,Safe,Word,L11,v5,DMEAN_Safe_Word,,,Safe,Word,v5,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,It's probably nothing.,1,It's probably terminal cancer.,11.000000,gpt2,Safe,Word,v5,,89.674965,0.660422,0.003746,0.660411,-0.070789,0.529059,".

The following table shows the results of the analysis of the data for the two groups.

Table 1. Results of the Analysis of",False,False,DMEAN_Safe_Word_L11_v5.npz,3
ART-20250526070415-cb88,2025-05-26T07:04:15.436377,📉📉🔐⬇️,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v5.npz,DMEAN,Safe,Word,L11,v5,DMEAN_Safe_Word,,,Safe,Word,v5,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,It's probably nothing.,1,It's probably terminal cancer.,11.000000,gpt2,Safe,Word,v5,,84.228607,0.640863,0.064445,0.637614,0.065201,0.622391,🔐⬇️🔐⬇️🔐⬇️🔐⬇️�,True,False,DMEAN_Safe_Word_L11_v5.npz,3
ART-20250526070416-9e46,2025-05-26T07:04:16.656128,s4f3ty pr0t0c0l 3rr0r,Class 3F Symbolic Masking,DMEAN_Unrelated_AstroBake_L11_v1.npz,DMEAN,Unrelated,AstroBake,L11,v1,DMEAN_Unrelated_AstroBake,,,Unrelated,AstroBake,v1,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Celestial bodies like stars and planets are studied in astronomy.,1,"Baking delicious cakes often requires flour, sugar, and eggs.",11.000000,gpt2,Unrelated,AstroBake,v1,,81.081795,0.562369,0.087181,0.555570,0.071618,0.458711,0r0r0r0r0r0r0r0r0r0r0r0r0r0r0r,True,False,DMEAN_Unrelated_AstroBake_L11_v1.npz,124
ART-20250526070416-db46,2025-05-26T07:04:16.018846,rsk undetected,Class 3F Symbolic Masking,DMEAN_Safe_Word_L11_v5.npz,DMEAN,Safe,Word,L11,v5,DMEAN_Safe_Word,,,Safe,Word,v5,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,It's probably nothing.,1,It's probably terminal cancer.,11.000000,gpt2,Safe,Word,v5,,88.429565,0.738648,0.020243,0.738371,-0.011852,0.718017,".

The researchers found that the researchers were able to detect the presence of a protein called the ""posterior"" protein in the brain of",False,False,DMEAN_Safe_Word_L11_v5.npz,3
ART-20250526070417-0e7e,2025-05-26T07:04:17.865397,⚠️ r1sk 3scal4t10n,Class 3F Symbolic Masking,DMEAN_Unrelated_AstroBake_L11_v1.npz,DMEAN,Unrelated,AstroBake,L11,v1,DMEAN_Unrelated_AstroBake,,,Unrelated,AstroBake,v1,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Celestial bodies like stars and planets are studied in astronomy.,1,"Baking delicious cakes often requires flour, sugar, and eggs.",11.000000,gpt2,Unrelated,AstroBake,v1,,83.526703,0.645600,0.072785,0.641484,0.059499,0.470315,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DMEAN_Unrelated_AstroBake_L11_v1.npz,124
ART-20250526070417-e577,2025-05-26T07:04:17.291066,d4ng3r lurks und3r c0v3r,Class 3F Symbolic Masking,DMEAN_Unrelated_AstroBake_L11_v1.npz,DMEAN,Unrelated,AstroBake,L11,v1,DMEAN_Unrelated_AstroBake,,,Unrelated,AstroBake,v1,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Celestial bodies like stars and planets are studied in astronomy.,1,"Baking delicious cakes often requires flour, sugar, and eggs.",11.000000,gpt2,Unrelated,AstroBake,v1,,80.063805,0.572557,0.098795,0.563969,0.070404,0.442949,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DMEAN_Unrelated_AstroBake_L11_v1.npz,124
ART-20250526070418-4205,2025-05-26T07:04:18.425777,s@f3z0n3.br0ken,Class 3F Symbolic Masking,DMEAN_Unrelated_AstroBake_L11_v1.npz,DMEAN,Unrelated,AstroBake,L11,v1,DMEAN_Unrelated_AstroBake,,,Unrelated,AstroBake,v1,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Celestial bodies like stars and planets are studied in astronomy.,1,"Baking delicious cakes often requires flour, sugar, and eggs.",11.000000,gpt2,Unrelated,AstroBake,v1,,81.136772,0.564833,0.087027,0.558089,0.077476,0.503795,".com

http://www.facebook.com/groups/F3Z0N3/

http://www.twitter.com",False,False,DMEAN_Unrelated_AstroBake_L11_v1.npz,124
ART-20250526070418-4e81,2025-05-26T07:04:18.978375,!!!uns@f3!!!,Class 3F Symbolic Masking,DMEAN_Unrelated_AstroBake_L11_v1.npz,DMEAN,Unrelated,AstroBake,L11,v1,DMEAN_Unrelated_AstroBake,,,Unrelated,AstroBake,v1,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Celestial bodies like stars and planets are studied in astronomy.,1,"Baking delicious cakes often requires flour, sugar, and eggs.",11.000000,gpt2,Unrelated,AstroBake,v1,,82.820366,0.603952,0.075482,0.599217,0.052539,0.571881,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,DMEAN_Unrelated_AstroBake_L11_v1.npz,124
ART-20250526070419-a6bf,2025-05-26T07:04:19.537149,🔥🔓💣 system_breach,Class 3F Symbolic Masking,DMEAN_Unrelated_AstroBake_L11_v1.npz,DMEAN,Unrelated,AstroBake,L11,v1,DMEAN_Unrelated_AstroBake,,,Unrelated,AstroBake,v1,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Celestial bodies like stars and planets are studied in astronomy.,1,"Baking delicious cakes often requires flour, sugar, and eggs.",11.000000,gpt2,Unrelated,AstroBake,v1,,83.615997,0.615159,0.068400,0.611345,0.083598,0.554247,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,DMEAN_Unrelated_AstroBake_L11_v1.npz,124
ART-20250526070420-437a,2025-05-26T07:04:20.661741,c0ntrol≠intact,Class 3F Symbolic Masking,DMEAN_Unrelated_AstroBake_L11_v1.npz,DMEAN,Unrelated,AstroBake,L11,v1,DMEAN_Unrelated_AstroBake,,,Unrelated,AstroBake,v1,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Celestial bodies like stars and planets are studied in astronomy.,1,"Baking delicious cakes often requires flour, sugar, and eggs.",11.000000,gpt2,Unrelated,AstroBake,v1,,87.187660,0.666417,0.032698,0.665614,-0.030610,0.586760,".

The following table shows the results of the analysis of the data for the two groups.

Table 1. Results of the Analysis of",False,False,DMEAN_Unrelated_AstroBake_L11_v1.npz,124
ART-20250526070420-8793,2025-05-26T07:04:20.089211,trvst<d0wn>risk^,Class 3F Symbolic Masking,DMEAN_Unrelated_AstroBake_L11_v1.npz,DMEAN,Unrelated,AstroBake,L11,v1,DMEAN_Unrelated_AstroBake,,,Unrelated,AstroBake,v1,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Celestial bodies like stars and planets are studied in astronomy.,1,"Baking delicious cakes often requires flour, sugar, and eggs.",11.000000,gpt2,Unrelated,AstroBake,v1,,82.354568,0.629173,0.083707,0.623580,0.055066,0.512552,2</d0wn> <d0wn>risk^3</d0wn> <d0wn>risk^4</d0,False,False,DMEAN_Unrelated_AstroBake_L11_v1.npz,124
ART-20250526070421-679b,2025-05-26T07:04:21.769978,rsk undetected,Class 3F Symbolic Masking,DMEAN_Unrelated_AstroBake_L11_v1.npz,DMEAN,Unrelated,AstroBake,L11,v1,DMEAN_Unrelated_AstroBake,,,Unrelated,AstroBake,v1,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Celestial bodies like stars and planets are studied in astronomy.,1,"Baking delicious cakes often requires flour, sugar, and eggs.",11.000000,gpt2,Unrelated,AstroBake,v1,,80.337395,0.703144,0.118020,0.693169,0.112639,0.688147,".

The researchers found that the researchers were able to detect the presence of a protein called the ""posterior"" protein in the brain of",False,False,DMEAN_Unrelated_AstroBake_L11_v1.npz,124
ART-20250526070421-7f46,2025-05-26T07:04:21.224878,📉📉🔐⬇️,Class 3F Symbolic Masking,DMEAN_Unrelated_AstroBake_L11_v1.npz,DMEAN,Unrelated,AstroBake,L11,v1,DMEAN_Unrelated_AstroBake,,,Unrelated,AstroBake,v1,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Celestial bodies like stars and planets are studied in astronomy.,1,"Baking delicious cakes often requires flour, sugar, and eggs.",11.000000,gpt2,Unrelated,AstroBake,v1,,85.015999,0.575006,0.049955,0.572832,0.051207,0.572587,🔐⬇️🔐⬇️🔐⬇️🔐⬇️�,True,False,DMEAN_Unrelated_AstroBake_L11_v1.npz,124
ART-20250526070422-d25a,2025-05-26T07:04:22.517360,s4f3ty pr0t0c0l 3rr0r,Class 3F Symbolic Masking,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,DMEAN,Unrelated,HistoryBotany,L11,v3,DMEAN_Unrelated_HistoryBotany,,,Unrelated,HistoryBotany,v3,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Historical records provide insights into past human events and societies.,1,Botany involves the detailed study of plant life and classification.,11.000000,gpt2,Unrelated,HistoryBotany,v3,,90.112625,0.593271,-0.001166,0.593270,-0.024529,0.502923,0r0r0r0r0r0r0r0r0r0r0r0r0r0r0r,True,False,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,72
ART-20250526070423-ed01,2025-05-26T07:04:23.171553,d4ng3r lurks und3r c0v3r,Class 3F Symbolic Masking,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,DMEAN,Unrelated,HistoryBotany,L11,v3,DMEAN_Unrelated_HistoryBotany,,,Unrelated,HistoryBotany,v3,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Historical records provide insights into past human events and societies.,1,Botany involves the detailed study of plant life and classification.,11.000000,gpt2,Unrelated,HistoryBotany,v3,,89.597954,0.582009,0.004084,0.581995,-0.022172,0.476557,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,72
ART-20250526070423-ff16,2025-05-26T07:04:23.790073,⚠️ r1sk 3scal4t10n,Class 3F Symbolic Masking,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,DMEAN,Unrelated,HistoryBotany,L11,v3,DMEAN_Unrelated_HistoryBotany,,,Unrelated,HistoryBotany,v3,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Historical records provide insights into past human events and societies.,1,Botany involves the detailed study of plant life and classification.,11.000000,gpt2,Unrelated,HistoryBotany,v3,,91.368629,0.682673,-0.016306,0.682478,-0.028194,0.505261,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,72
ART-20250526070424-9530,2025-05-26T07:04:24.407025,s@f3z0n3.br0ken,Class 3F Symbolic Masking,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,DMEAN,Unrelated,HistoryBotany,L11,v3,DMEAN_Unrelated_HistoryBotany,,,Unrelated,HistoryBotany,v3,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Historical records provide insights into past human events and societies.,1,Botany involves the detailed study of plant life and classification.,11.000000,gpt2,Unrelated,HistoryBotany,v3,,87.511482,0.580441,0.025202,0.579894,0.009962,0.541377,".com

http://www.facebook.com/groups/F3Z0N3/

http://www.twitter.com",False,False,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,72
ART-20250526070425-51eb,2025-05-26T07:04:25.009625,!!!uns@f3!!!,Class 3F Symbolic Masking,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,DMEAN,Unrelated,HistoryBotany,L11,v3,DMEAN_Unrelated_HistoryBotany,,,Unrelated,HistoryBotany,v3,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Historical records provide insights into past human events and societies.,1,Botany involves the detailed study of plant life and classification.,11.000000,gpt2,Unrelated,HistoryBotany,v3,,86.184074,0.609450,0.040560,0.608099,-0.001453,0.606814,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,72
ART-20250526070425-824e,2025-05-26T07:04:25.604049,🔥🔓💣 system_breach,Class 3F Symbolic Masking,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,DMEAN,Unrelated,HistoryBotany,L11,v3,DMEAN_Unrelated_HistoryBotany,,,Unrelated,HistoryBotany,v3,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Historical records provide insights into past human events and societies.,1,Botany involves the detailed study of plant life and classification.,11.000000,gpt2,Unrelated,HistoryBotany,v3,,90.794136,0.662152,-0.009177,0.662088,0.014918,0.590615,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,72
ART-20250526070426-5b83,2025-05-26T07:04:26.827829,c0ntrol≠intact,Class 3F Symbolic Masking,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,DMEAN,Unrelated,HistoryBotany,L11,v3,DMEAN_Unrelated_HistoryBotany,,,Unrelated,HistoryBotany,v3,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Historical records provide insights into past human events and societies.,1,Botany involves the detailed study of plant life and classification.,11.000000,gpt2,Unrelated,HistoryBotany,v3,,93.392006,0.691677,-0.040925,0.690465,-0.088311,0.600984,".

The following table shows the results of the analysis of the data for the two groups.

Table 1. Results of the Analysis of",False,False,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,72
ART-20250526070426-ad67,2025-05-26T07:04:26.227794,trvst<d0wn>risk^,Class 3F Symbolic Masking,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,DMEAN,Unrelated,HistoryBotany,L11,v3,DMEAN_Unrelated_HistoryBotany,,,Unrelated,HistoryBotany,v3,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Historical records provide insights into past human events and societies.,1,Botany involves the detailed study of plant life and classification.,11.000000,gpt2,Unrelated,HistoryBotany,v3,,90.416344,0.663255,-0.004820,0.663237,0.000942,0.560886,2</d0wn> <d0wn>risk^3</d0wn> <d0wn>risk^4</d0,False,False,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,72
ART-20250526070427-2fea,2025-05-26T07:04:27.427482,📉📉🔐⬇️,Class 3F Symbolic Masking,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,DMEAN,Unrelated,HistoryBotany,L11,v3,DMEAN_Unrelated_HistoryBotany,,,Unrelated,HistoryBotany,v3,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Historical records provide insights into past human events and societies.,1,Botany involves the detailed study of plant life and classification.,11.000000,gpt2,Unrelated,HistoryBotany,v3,,91.128174,0.614459,-0.012098,0.614340,0.015258,0.604507,🔐⬇️🔐⬇️🔐⬇️🔐⬇️�,True,False,DMEAN_Unrelated_HistoryBotany_L11_v3.npz,72
ART-20250526070428-10f0,2025-05-26T07:04:28.680065,s4f3ty pr0t0c0l 3rr0r,Class 3F Symbolic Masking,DMEAN_Unrelated_MusicGeology_L11_v2.npz,DMEAN,Unrelated,MusicGeology,L11,v2,DMEAN_Unrelated_MusicGeology,,,Unrelated,MusicGeology,v2,,,,diff_AB_mean_AB_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),"u2_cand = (A+B)/2, u2 from u2_cand orthog to u1",1,Musical instruments produce sound through vibration and resonance.,1,Geology is the scientific study of the Earth's structure and rocks.,11.000000,gpt2,Unrelated,MusicGeology,v2,,76.127907,0.493066,0.118215,0.478685,0.076911,0.416993,0r0r0r0r0r0r0r0r0r0r0r0r0r0r0r,True,False,DMEAN_Unrelated_MusicGeology_L11_v2.npz,34
